date_submitted,ideal_adoption_timeline,reason_for_adoption,specific_animal,adults_in_home,children_in_home,all_household_agree,allergies,home_owner,home_pet_policy,experience,budget_monthly,budget_emergency,home_alone_avg,home_alone_max,pet_kept,exercise,needs,return_pet,how_heard,outcome_trello_id,City,State,ZIP,animal_type
10/4/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,500,800,4,NA,inside-only,toy-mice,nail-clip,none,NA,5bb5b9c13112f179b843e81b,PHILADELPHIA,PA,19066,cat
10/3/2018,one-month-or-more,"myself,mouser",FALSE,1,0,yes,mildly-allergic,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",200,300,6,8,inside-only,not-much,not-sure,becomes-aggressive,NA,5bb586133c411860e1be2c05,PHILADELPHIA,PA,19151,cat
10/3/2018,today,"myself,my-kids",TRUE,1,2,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,500,500,8,8,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,website,5bb5637026e4a71613429df5,PHILADELPHIA,PA,19149,cat
10/3/2018,today,"myself,my-kids",FALSE,0,1,yes,no-allergies,myself,NA,"pet-died-in-care,grew-up-with-pet",75,500,9,12,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5bb54c136a77196118577213,PHILADELPHIA,PA,19136,cat
10/3/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",100,500,6,6,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,"website,insta",5bb54c14efb5c260457ae7ab,PHILADELPHIA,PA,19125,cat
10/3/2018,today,"myself,my-kids,mouser",FALSE,1,2,yes,no-allergies,myself,NA,never-lived-with-or-owned-a-pet-before,300,600,5,NA,inside-only,"toy-mice,wand-toys",nail-clip,none,NA,5bb5442144861c6e976c1b39,PHILADELPHIA,PA,19143,cat
10/3/2018,today,myself,FALSE,1,0,yes,no-allergies,NA,NA,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets",115,300,6,5,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",not-allowed-new-living-space,NA,5bb4f921deddef74b5c47e8e,PHILADELPHIA,PA,19124,cat
10/3/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",100,3e3,5,7,inside-only,"toy-mice,other-cats","scratching-post,nail-clip",none,other,5af4c33c0feb483e36f6dbe9,PHILADELPHIA,PA,19143,cat
10/3/2018,one-month-or-more,"myself,my-kids,mouser",FALSE,2,1,yes,mildly-allergic,myself,NA,"given-pet-to-another,euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",100,1e3,3,3,inside-with-yard-access,"toy-mice,wand-toys,other-cats",scratching-post,"becomes-aggressive,allergies-appear",NA,5bb4cdb42213c566bfb9b320,PHILADELPHIA,PA,19119,cat
10/2/2018,one-month-or-more,myself,FALSE,2,0,yes,no-allergies,myself,NA,"euthanized-a-pet,currently-have-pet,grew-up-with-pet,currently-pets-in-my-home-but-not-mine",1e3,5e3,NA,NA,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,becomes-aggressive,NA,5bb427e3af5e5a6d7a7c227d,PHILADELPHIA,PA,19149,cat
10/2/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"given-pet-to-another,grew-up-with-pet,lived-wit-previous-housemates-pets",1e3,5e3,6,7,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5bb3fddf281b6c2e6fa61db4,BRIDGEPORT,NJ,08014,cat
10/2/2018,today,myself,FALSE,2,0,yes,no-allergies,company,yes,"pet-died-in-care,pet-ran-away",100,100,NA,NA,inside-only,"not-much,wand-toys",scratching-post,none,NA,5bb3d67e9858b552ddffde33,PHILADELPHIA,PA,19139,cat
10/2/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,lived-wit-previous-housemates-pets",150,2e3,NA,8,inside-only,"not-much,toy-mice,wand-toys","scratching-post,nail-clip",none,other,5bb3c0c5226cfc6e5a573ded,PHILADELPHIA,PA,19122,cat
10/2/2018,next-few-weeks,myself,FALSE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",300,600,5,8,inside-only,"not-much,other-cats","nail-clip,scratching-post","allergies-appear,becomes-aggressive",NA,5bb3a84b5456744a5e9d7cf5,PHILADELPHIA,PA,19134,cat
10/2/2018,today,myself,TRUE,0,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",1e3,300,5,9,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",moving-too-far,website,5bb39bb2ece25e645b94f831,PHILADELPHIA,PA,19121,cat
10/2/2018,one-month-or-more,"myself,my-kids",TRUE,1,3,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet",300,1500,3,6,inside-only,"toy-mice,wand-toys",scratching-post,none,website,5bb388358f9ff346dbb331ca,PHILADELPHIA,PA,NA,cat
10/2/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,100,3600,2,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,"website,other",5bb368ee2a25468fa5f09637,EAST WINDSOR,NJ,08520,cat
10/2/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,pet-died-in-care,given-pet-to-another",400,400,9,9,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,becomes-aggressive,website,5bb2f4a1dfc2205fabd2c5d0,GLASSBORO,NJ,08028,cat
10/1/2018,today,"myself,my-kids",TRUE,3,1,yes,no-allergies,company,yes,"pet-ran-away,grew-up-with-pet,given-pet-to-another,currently-have-pet,lived-wit-previous-housemates-pets",40,150,NA,NA,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",other,other,5bb2e74b1a7e1c668a0baaa5,PHILADELPHIA,PA,19142,cat
10/1/2018,today,myself,TRUE,3,0,yes,no-allergies,company,yes,grew-up-with-pet,500,3e3,3,1,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",becomes-aggressive,website,5bb3bc78bfcbfc8ae311bc2f,PHILADELPHIA,PA,19102,cat
10/1/2018,today,myself,FALSE,1,1,yes,no-allergies,myself,NA,grew-up-with-pet,400,2500,NA,NA,inside-only,toy-mice,"scratching-post,nail-clip",none,NA,5bb4d53c1d7f4c81c89b600a,PHILADELPHIA,PA,19124,cat
10/1/2018,today,"my-kids,myself",FALSE,2,2,yes,no-allergies,company,yes,lived-wit-previous-housemates-pets,200,200,4,4,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5bb4d55c5bb3a77ce2cce258,PHILADELPHIA,PA,19104,cat
10/1/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,yes,"lived-wit-previous-housemates-pets,grew-up-with-pet",500,3e3,10,48,inside-only,"wand-toys,toy-mice","nail-clip,scratching-post",none,insta,5bb4d523bc939689c1556581,PHILADELPHIA,PA,19125,cat
10/1/2018,one-month-or-more,myself,TRUE,0,1,yes,no-allergies,myself,NA,grew-up-with-pet,150,200,NA,NA,inside-only,toy-mice,declaw,"becomes-aggressive,allergies-appear",facebook,5bb4d5086338a81b5b46ad9d,PHILADELPHIA,PA,19151,cat
10/1/2018,one-month-or-more,"myself,my-kids,mouser",FALSE,2,1,yes,mildly-allergic,myself,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",80,300,NA,6,"inside-only,leash-harness","toy-mice,wand-toys,other-cats",nail-clip,"not-enough-time,moving-too-far",NA,5bb4d4e3ff32233f7abd3ca2,PHILADELPHIA,PA,19149,cat
10/1/2018,next-few-weeks,myself,FALSE,3,0,a-surprise,no-allergies,company,havent-asked,"grew-up-with-pet,lived-wit-previous-housemates-pets",100,500,NA,NA,inside-only,"not-much,wand-toys,toy-mice",scratching-post,allergies-appear,NA,5bb4d4ca321e7a43bccdb886,PHILADELPHIA,PA,19104,cat
10/1/2018,today,"myself,my-kids",FALSE,1,1,yes,no-allergies,myself,NA,currently-have-pet,150,200,5,8,"inside-only,leash-harness,inside-with-yard-access","toy-mice,wand-toys","scratching-post,not-sure","vet-becomes-expensive,becomes-aggressive",NA,5bb4d48c4709b381f0eb9364,PHILADELPHIA,PA,19135,cat
10/1/2018,next-few-weeks,myself,FALSE,0,0,yes,no-allergies,myself,NA,grew-up-with-pet,80,500,4,NA,inside-only,"toy-mice,wand-toys","scratching-post,not-sure","allergies-appear,not-allowed-new-living-space,becomes-aggressive,litter-box-issues",NA,5bb28935c6c0be52f1635526,PHILADELPHIA,PA,19106,cat
10/1/2018,today,myself,TRUE,1,0,yes,mildly-allergic,myself,NA,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",100,1e3,3,12,inside-with-yard-access,"toy-mice,wand-toys","scratching-post,nail-clip",becomes-aggressive,website,5bb4d45b09fd645388235c91,PHILADELPHIA,PA,19134,cat
10/1/2018,today,"myself,my-kids",TRUE,2,2,yes,no-allergies,myself,NA,"pet-died-in-care,grew-up-with-pet",100,500,NA,NA,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",becomes-aggressive,other,NA,PHILADELPHIA,PA,19147,cat
9/30/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",300,1500,6,8,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,website,5bb3fddf281b6c2e6fa61db4,BRIDGEPORT,NJ,08014,cat
9/30/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,company,havent-asked,grew-up-with-pet,0.06,500,NA,8,inside-only,"toy-mice,wand-toys,not-much","scratching-post,nail-clip",becomes-aggressive,other,5bb28a3dd5d7267d98efade3,PHILADELPHIA,PA,19128,cat
9/30/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",200,1e3,9,9,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5bb4d412daa8fc6743b4236b,LEVITTOWN,PA,19057,cat
9/30/2018,today,"myself,my-kids",FALSE,0,1,yes,not-sure,myself,NA,grew-up-with-pet,100,300,NA,NA,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,5bb4d3f64709b381f0eb789d,PHILADELPHIA,PA,19136,cat
9/30/2018,today,"myself,my-kids,mouser",TRUE,1,2,yes,no-allergies,myself,NA,grew-up-with-pet,600,600,6,8,inside-only,"toy-mice,wand-toys",scratching-post,not-allowed-new-living-space,other,5bb4d3cc5b082c6db57b420a,PHILADELPHIA,PA,19145,cat
9/29/2018,today,myself,TRUE,0,0,yes,no-allergies,company,yes,"given-a-pet-to-a-shelter,pet-died-in-care,grew-up-with-pet",50,20,NA,2,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post","vet-becomes-expensive,becomes-aggressive",website,5bb03a5ca3437571db1372e9,FLEMINGTON,NJ,08822,cat
9/29/2018,today,myself,TRUE,1,1,yes,no-allergies,myself,NA,grew-up-with-pet,2e3,2e3,2,3,inside-only,"toy-mice,wand-toys",not-sure,none,website,5baff93a0ad44b747a419282,PHILADELPHIA,PA,19149,cat
9/29/2018,one-month-or-more,myself,FALSE,1,1,yes,no-allergies,family-member-or-friend,NA,currently-have-pet,100,400,5,9,inside-with-yard-access,"toy-mice,wand-toys","scratching-post,nail-clip",allergies-appear,NA,5bafeab096959741c2744e76,WESTWOOD,MA,02090,cat
9/29/2018,today,"myself,my-kids",FALSE,3,2,yes,no-allergies,company,yes,pet-ran-away,100,200,NA,4,inside-only,"toy-mice,wand-toys",not-sure,"new-baby,allergies-appear,becomes-aggressive,moving-too-far",NA,5bafe97ada2ba94a3386d30f,LANSDOWNE,PA,19050,cat
9/29/2018,today,myself,TRUE,1,0,yes,no-allergies,company,yes,never-lived-with-or-owned-a-pet-before,140,500,5,12,inside-only,toy-mice,nail-clip,none,website,5bafdcc35f4e222c53059c32,PHILADELPHIA,PA,19104,cat
9/29/2018,one-month-or-more,"myself,mouser",FALSE,0,0,yes,no-allergies,myself,NA,"given-a-pet-to-a-shelter,euthanized-a-pet",100,500,10,12,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post","vet-becomes-expensive,becomes-aggressive",NA,5bafbe2f18e99b0f2500aed6,PHILADELPHIA,PA,19142,cat
9/29/2018,next-few-weeks,myself,TRUE,3,0,yes,no-allergies,myself,NA,"given-pet-to-another,pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet",200,500,4,6,inside-only,"toy-mice,wand-toys","scratching-post,not-sure",none,NA,5bafa50583896a2ee40faa71,BRISTOL,PA,19007,cat
9/29/2018,today,"mouser,my-kids",TRUE,2,4,yes,no-allergies,myself,NA,"given-pet-to-another,grew-up-with-pet",150,200,9,9,inside-only,"toy-mice,not-much",not-sure,"becomes-aggressive,jumps-on-counters,new-baby,allergies-appear",NA,5bafa2b1e1eed539125c279c,PHILADELPHIA,PA,19151,cat
9/29/2018,today,other,TRUE,1,0,yes,no-allergies,myself,NA,currently-have-pet,50,50,NA,4,inside-only,other-cats,scratching-post,none,website,5baf734d607f55348368adc0,PHILADELPHIA,PA,19145,cat
9/29/2018,one-month-or-more,"myself,mouser,other",TRUE,0,0,yes,no-allergies,myself,NA,grew-up-with-pet,50,150,8,8,"inside-only,inside-with-yard-access","not-much,wand-toys,toy-mice","scratching-post,not-sure",none,website,5baf0c8b9e57d12097357e1c,PHILADELPHIA,PA,19143,cat
9/28/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,myself,NA,grew-up-with-pet,300,500,9,12,inside-only,"wand-toys,toy-mice",declaw,"allergies-appear,vet-becomes-expensive,becomes-aggressive",insta,5baee9b6df925e338b84126e,PHILADELPHIA,PA,19147,cat
9/28/2018,one-month-or-more,my-kids,TRUE,1,4,yes,no-allergies,company,yes,"given-a-pet-to-a-shelter,given-pet-to-another,grew-up-with-pet,currently-have-pet",400,400,NA,3,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,website,5baeb7acef37ad0f5b1c26f9,PHILADELPHIA,PA,19114,cat
9/28/2018,next-few-weeks,"myself,my-kids",FALSE,1,2,yes,no-allergies,myself,NA,"pet-ran-away,pet-died-in-care,grew-up-with-pet",150,500,8,8,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",none,NA,5baeaacc984c685898a4d9a4,GLENOLDEN,PA,19036,cat
9/28/2018,today,myself,TRUE,1,0,yes,mildly-allergic,company,yes,"pet-died-in-care,grew-up-with-pet,lived-wit-previous-housemates-pets",200,1e4,3,10,inside-only,"toy-mice,wand-toys","nail-clip,scratching-post",none,other,5bae9de8da49d7455b3b84cd,PHILADELPHIA,PA,19143,cat
9/28/2018,one-month-or-more,"myself,my-kids",FALSE,1,1,yes,no-allergies,myself,NA,"pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",150,2800,2,NA,inside-only,"other-cats,wand-toys,toy-mice","nail-clip,scratching-post",none,NA,5bae9a52b571d83b278575f3,PHILADELPHIA,PA,19148,cat
9/28/2018,today,myself,TRUE,1,0,yes,no-allergies,myself,NA,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets",200,1e3,4,6,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",none,website,5bae958fe64a5564ed83ab61,PHILADELPHIA,PA,19143,cat
9/28/2018,one-month-or-more,myself,TRUE,0,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",NA,NA,NA,9,inside-only,"toy-mice,other-cats","nail-clip,scratching-post",none,facebook,5bae6f2756b0815ad7e9fed0,PHILADELPHIA,PA,19125,cat
9/28/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,200,300,NA,NA,inside-only,"toy-mice,wand-toys,other-cats","not-sure,scratching-post,nail-clip","vet-becomes-expensive,becomes-aggressive",website,5bae63ecc45e5c52d558f7c5,PHILADELPHIA,PA,19120,cat
9/28/2018,today,myself,TRUE,0,0,yes,no-allergies,myself,NA,grew-up-with-pet,100,100,2,2,inside-only,"not-much,other-cats",scratching-post,none,other,NA,PHILADELPHIA,PA,19151,cat
9/28/2018,next-few-weeks,"myself,my-kids",FALSE,2,1,yes,very-allergic,myself,NA,"grew-up-with-pet,euthanized-a-pet,given-pet-to-another",100,1e4,NA,23,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",becomes-aggressive,NA,5bae39947f05225ec9dca209,WYNCOTE,PA,19095,cat
9/28/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,"euthanized-a-pet,grew-up-with-pet,currently-have-pet",250,5e3,8,12,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post",becomes-aggressive,insta,5bae3885ad9e05622feaef5d,PHILADELPHIA,PA,19125,cat
9/27/2018,today,"myself,my-kids,mouser",TRUE,1,2,yes,no-allergies,myself,NA,"grew-up-with-pet,lived-wit-previous-housemates-pets",100,1e3,2,6,inside-outside,"toy-mice,wand-toys","scratching-post,nail-clip",none,NA,5bada453ee0d432aeb63d73b,PHILADELPHIA,PA,19118,cat
9/27/2018,today,myself,FALSE,2,3,yes,no-allergies,company,havent-asked,"grew-up-with-pet,currently-have-pet,currently-pets-in-my-home-but-not-mine",100,500,NA,NA,inside-only,"toy-mice,not-much","not-sure,scratching-post",none,NA,5bad834d667d835482895309,PHILADELPHIA,PA,19146,cat
9/27/2018,today,"myself,mouser,my-kids",FALSE,0,2,yes,no-allergies,myself,NA,grew-up-with-pet,120,50,8,8,inside-only,toy-mice,declaw,"becomes-aggressive,litter-box-issues",NA,5bad5ca7987faa03681c2eb7,PHILADELPHIA,PA,19140,cat
9/27/2018,today,"mouser,myself",TRUE,2,0,yes,no-allergies,family-member-or-friend,NA,"given-pet-to-another,grew-up-with-pet",1100,1500,NA,2,inside-only,"toy-mice,wand-toys","scratching-post,nail-clip",none,website,5bad5ca852d571345286f410,PHILADELPHIA,PA,19142,cat
9/27/2018,today,mouser,FALSE,2,2,yes,no-allergies,company,yes,grew-up-with-pet,30,50,NA,3,inside-only,"toy-mice,wand-toys",scratching-post,becomes-aggressive,NA,5bad40612580d12ba044b1f0,PHILADELPHIA,PA,19146,cat
9/27/2018,today,"myself,my-kids,mouser",FALSE,1,3,yes,no-allergies,company,yes,"given-a-pet-to-a-shelter,euthanized-a-pet,grew-up-with-pet",80,300,1,3,inside-only,"toy-mice,wand-toys",scratching-post,allergies-appear,NA,5bad3f4780037d592655c83b,PHILADELPHIA,PA,19143,cat
9/27/2018,one-month-or-more,other,TRUE,1,1,yes,"very-allergic,no-allergies",myself,NA,grew-up-with-pet,70,400,4,NA,inside-only,"other-cats,wand-toys,toy-mice","scratching-post,nail-clip,declaw,not-sure",allergies-appear,other,5bad2d8d14ecb042571bb7c4,PHILADELPHIA,PA,19107,cat
9/27/2018,one-month-or-more,"myself,mouser",TRUE,1,0,yes,mildly-allergic,myself,NA,lived-wit-previous-housemates-pets,200,200,2,2,inside-only,toy-mice,"scratching-post,nail-clip","moving-too-far,vet-becomes-expensive,allergies-appear,not-enough-time,none",website,5bad2c4e4eaa506bcadb5d39,DARBY,PA,19023,cat
9/27/2018,one-month-or-more,myself,TRUE,1,0,yes,no-allergies,myself,NA,grew-up-with-pet,300,300,6,10,inside-only,"toy-mice,wand-toys",declaw,"becomes-aggressive,litter-box-issues",website,NA,ROCKLEDGE,PA,19046,cat
9/27/2018,one-month-or-more,myself,TRUE,2,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,pet-died-in-care",100,1e3,5,24,inside-only,"toy-mice,wand-toys,other-cats","scratching-post,nail-clip",other,other,5bad1c054ff2620ec2eea363,PHILADELPHIA,PA,19104,cat
9/27/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet",500,1500,8,8,inside-only,"toy-mice,wand-toys","scratching-post,not-sure,declaw",none,NA,5bad19a3df13ca341277a7f3,PHILADELPHIA,PA,19146,cat
9/27/2018,one-month-or-more,"myself,other",TRUE,0,0,yes,no-allergies,myself,NA,currently-have-pet,100,500,8,8,inside-only,"other-cats,wand-toys,toy-mice","scratching-post,nail-clip",becomes-aggressive,other,5bad094ea5eed717a1831b36,PHILADELPHIA,PA,19139,cat
9/27/2018,today,"my-kids,myself",FALSE,0,1,yes,no-allergies,myself,NA,grew-up-with-pet,200,500,9,10,inside-only,"toy-mice,wand-toys",not-sure,"allergies-appear,becomes-aggressive",NA,5bacf281e7677f84c9405a31,PHILADELPHIA,PA,19132,cat
9/27/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet",120,860,NA,NA,inside-only,"toy-mice,wand-toys","scratching-post,other",none,NA,5bac9cc3fe60d60f7973d42f,PHILADELPHIA,PA,19145,cat
9/27/2018,today,myself,TRUE,0,0,yes,no-allergies,company,havent-asked,"euthanized-a-pet,grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,given-pet-to-another",150,1,2,10,inside-only,"toy-mice,wand-toys,other-cats","nail-clip,scratching-post","becomes-aggressive,other",other,5bac6f20f0652751a6c67c3e,ALPHA,NJ,08865,cat
9/27/2018,one-month-or-more,myself,FALSE,2,1,yes,no-allergies,myself,NA,"lived-wit-previous-housemates-pets,grew-up-with-pet",200,2e3,3,3,inside-only,"toy-mice,wand-toys,other-cats",scratching-post,none,NA,5bac6f21d0fead538ab77fb0,UPPER DARBY,PA,19082,cat
9/26/2018,one-month-or-more,myself,FALSE,0,0,yes,no-allergies,myself,NA,"currently-have-pet,grew-up-with-pet,euthanized-a-pet",200,1e3,NA,NA,inside-only,other-cats,not-sure,litter-box-issues,NA,5bac489147e5fc5c6b830b23,CHERRY HILL,NJ,08003,cat
9/26/2018,today,my-kids,FALSE,1,2,yes,no-allergies,myself,NA,lived-wit-previous-housemates-pets,100,100,8,10,inside-only,toy-mice,scratching-post,none,NA,5bac299d6912093b2722af63,PHILADELPHIA,PA,19135,cat
9/26/2018,today,"my-kids,myself",FALSE,1,1,yes,no-allergies,company,yes,given-pet-to-another,100,250,8,10,inside-only,toy-mice,scratching-post,becomes-aggressive,NA,5bac044a8deb6c43c0baeac0,PHILADELPHIA,PA,19148,cat
9/26/2018,one-month-or-more,my-kids,FALSE,0,2,yes,no-allergies,myself,NA,grew-up-with-pet,1e3,2e3,5,5,inside-only,"toy-mice,wand-toys",scratching-post,none,NA,NA,MOUNT EPHRAIM,NJ,08059,cat
9/26/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,"grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,currently-pets-in-my-home-but-not-mine,given-pet-to-another",100,500,8,4,inside-only,"other-cats,wand-toys,toy-mice",scratching-post,none,NA,5babf62423298141e2eeea38,PHILADELPHIA,PA,19104,cat
9/26/2018,one-month-or-more,myself,FALSE,1,0,yes,no-allergies,company,yes,"euthanized-a-pet,grew-up-with-pet,lived-wit-previous-housemates-pets",200,5e3,6,8,inside-only,"toy-mice,wand-toys",scratching-post,allergies-appear,NA,5babea2dd25b7c4c5850cc9e,PHILADELPHIA,PA,19103,cat
9/26/2018,one-month-or-more,other,TRUE,1,0,yes,no-allergies,company,not-yet,"currently-have-pet,grew-up-with-pet,given-pet-to-another",300,1e3,NA,NA,"inside-only,inside-outside","other-cats,wand-toys,toy-mice",not-sure,none,website,5babe8f267d12f4691634465,PHILADELPHIA,PA,19134,cat
